NetworkInterfaceId,SubnetId,Description,Status,PrivateIpAddress,Groups
eni-0b3beffcdeee938ed,subnet-0ba2c1f8e27a8f14a,ELB net/tpg-sftp-nlb/f89abe31736500e0,in-use,10.131.242.69,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05fe0ce86cdec6d5f,subnet-0c56abb06bc7c2d07,,in-use,10.131.69.160,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08d1cb98d1114dbfc,subnet-03f426e3b137ca20c,,in-use,10.131.200.51,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a4eb8cabecba7db5,subnet-03d278142f92f5bcb,,in-use,10.133.5.82,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-088879fd9cc0dbbe1,subnet-0c9540cea47aa35f2,AWS Lambda VPC ENI-bos-pie-elasticsearch-pipeline-lambda-97df2b01-7d59-4bac-921f-8bb868348db1,in-use,10.66.39.84,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f3fdd23eaeb86dd2,subnet-0c9540cea47aa35f2,,in-use,10.66.31.93,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-040477c048d0adb18,subnet-0e1365e0aeb7b8e55,,in-use,10.66.192.50,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00ba88e6d9a9fe8ce,subnet-0c9540cea47aa35f2,,in-use,10.66.60.167,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bad19bc71e000610,subnet-0c9540cea47aa35f2,,in-use,10.66.49.222,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ecadce81a2d0ff8b,subnet-0c9540cea47aa35f2,,in-use,10.66.43.190,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05a4d159b8c5d7b6f,subnet-0c9540cea47aa35f2,,in-use,10.66.62.171,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08a42b9a501c7a3a9,subnet-0c9540cea47aa35f2,Primary network interface,in-use,10.66.40.78,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0897062941b9c5044,subnet-0fe485de65167ea9b,Interface for NAT Gateway nat-07e74a57d3619a0f2,in-use,10.66.227.198,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f5bc1b29a96efded,subnet-0c9540cea47aa35f2,ELB app/bos-pie-ucor-g/4f2ca1769112f333,in-use,10.66.15.26,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-095ff88fa692d23ca,subnet-0a26411964ecb5892,,in-use,10.66.226.219,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a081b61a6b1e4b21,subnet-0a26411964ecb5892,ELB net/paloalto-nlb-crypt/25e59e99e29e8e57,in-use,10.66.226.46,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0db16bfe3c24bf28a,subnet-0c9540cea47aa35f2,ELB app/bos-pie-crm-g/b13ff3e2e7bf20b2,in-use,10.66.32.172,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-070623b22fd8b4b9f,subnet-0a26411964ecb5892,ELB net/paloalto-nlb/af4936b63b6500a0,in-use,10.66.226.90,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02191b9f1b0328db1,subnet-0c9540cea47aa35f2,ELB app/bos-pie-qatool-b/487c8bb3c9f5369c,in-use,10.66.59.203,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03dc3f2854adb9fb2,subnet-0c9540cea47aa35f2,AWS Lambda VPC ENI-bos-pie-octopusderegister-1da21702-cf6d-4aa0-8fe3-1625d439d3cb,in-use,10.66.19.188,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a4064618451475a2,subnet-0c9540cea47aa35f2,ElastiCache bos-ec-pie-g-001,in-use,10.66.48.237,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b8dab0764d34e7c7,subnet-0c9540cea47aa35f2,ELB app/bos-pie-pcb-g/55f8e6f9662a3d0c,in-use,10.66.1.206,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09f71ad1b63e15c40,subnet-0c9540cea47aa35f2,Primary network interface,in-use,10.66.27.46,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0106f94870de6949e,subnet-0c9540cea47aa35f2,Primary network interface,in-use,10.66.59.84,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00394d939972ffe1a,subnet-0c9540cea47aa35f2,ELB app/bos-pie-qatools-s/a354bf9b800f5484,in-use,10.66.58.59,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09141ac18dda27010,subnet-0c9540cea47aa35f2,ELB app/bos-pie-core-g/d9efe64f9a2d7727,in-use,10.66.8.220,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-014e52e4d8e57b3a5,subnet-0170db17929c65728,AWS Lambda VPC ENI-gd-paloalt-gd-pa-Publi-P26ADRIO7KFB-lambda-sched-event-19225283-d1fb-4d02-8474-245a4309bc6f,in-use,10.66.228.212,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-061508336ff4fb4e1,subnet-0e1365e0aeb7b8e55,,in-use,10.66.192.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00eb68e1a0db3f6a4,subnet-0c9540cea47aa35f2,ELB app/bos-pie-com-g/5134cfd134f2e0fa,in-use,10.66.17.34,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0eb2648c775e55875,subnet-0c9540cea47aa35f2,AWS Lambda VPC ENI-bos-pie-cloudwatch-to-slack-5e7658eb-d465-4316-a8c5-c0db387b4319,in-use,10.66.42.200,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03218913f70246b0a,subnet-0c9540cea47aa35f2,ELB app/bos-pie-tk-g/1aa1d202ee6abf86,in-use,10.66.1.184,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ff651896745d8c1c,subnet-0c9540cea47aa35f2,,in-use,10.66.61.169,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f4b457d5d882b93f,subnet-0c9540cea47aa35f2,ELB net/bos-pie-cnrmq-g/15f61f8abc200290,in-use,10.66.56.132,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d85a8d5a713c59f3,subnet-0c9540cea47aa35f2,,in-use,10.66.36.84,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0168de014501bc085,subnet-0c9540cea47aa35f2,ELB app/bos-pie-crm-b/b8aea2d165631847,in-use,10.66.49.155,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e8a77b82bb7f0318,subnet-0c9540cea47aa35f2,ELB net/bos-pie-mq-shared/37b228d3cb099bec,in-use,10.66.46.248,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c473d85b57cde08c,subnet-0a76604aa1e71ca28,gd-paloalt-gd-pa-Publi-P26ADRIO7KFB_ASG_us-west-2a-eth2,in-use,10.66.225.42,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ab8de2b8729093be,subnet-0c9540cea47aa35f2,,in-use,10.66.15.220,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c1f70725c1b3eb01,subnet-0a26411964ecb5892,Primary network interface,in-use,10.66.226.54,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-032e878ba6524b173,subnet-0c9540cea47aa35f2,ELB app/bos-pie-fcm-g/9e9f687786288237,in-use,10.66.35.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09a58537a5ae5e2e4,subnet-0c9540cea47aa35f2,ELB app/blue-ialb/eba839493e47666d,in-use,10.66.62.32,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04f41fd7f707dde44,subnet-0c9540cea47aa35f2,,in-use,10.66.20.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bf23f28704fb7fb9,subnet-0c9540cea47aa35f2,ELB app/bos-pie-com-b/3285ee07d98bef5d,in-use,10.66.0.221,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c35f1db76cafbe03,subnet-0c9540cea47aa35f2,Network Interface for Transit Gateway Attachment tgw-attach-07e388ed079e4b530,in-use,10.66.29.96,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b577f26957717f52,subnet-0a32f1f6223547096,gd-paloalt-gd-pa-Publi-P26ADRIO7KFB_ASG_us-west-2a-eth1,in-use,10.66.224.152,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00c3bedb9799f777c,subnet-04f56190b7d583f55,,in-use,10.66.135.136,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fa9961b2e63c123f,subnet-04f56190b7d583f55,ES bos-pie-es,available,10.66.140.193,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e920ea0790b2e2cd,subnet-04f56190b7d583f55,AWS Lambda VPC ENI-bos-pie-cloudwatch-to-slack-1f8d9032-eb04-414e-801a-333e844afbf8,in-use,10.66.178.122,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-032280142ef65a24e,subnet-04f56190b7d583f55,,in-use,10.66.158.248,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07670d7fa5b5f6efa,subnet-04f56190b7d583f55,ES bos-pie-es,in-use,10.66.147.166,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05780fa5d91dc1d73,subnet-04f56190b7d583f55,ES bos-pie-es,in-use,10.66.151.124,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0294353f44b8b1053,subnet-0bf15155b5af41677,,in-use,10.66.208.61,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c5c0c1f9ce184671,subnet-04f56190b7d583f55,ES bos-pie-es,available,10.66.152.32,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0547ceb7ed96d22ce,subnet-04f56190b7d583f55,ELB app/bos-pie-tk-g/1aa1d202ee6abf86,in-use,10.66.188.217,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0499b55e625410d4d,subnet-04f56190b7d583f55,ELB app/bos-pie-qatool-b/487c8bb3c9f5369c,in-use,10.66.140.21,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-071e6900a8c7c83c5,subnet-04f56190b7d583f55,,in-use,10.66.183.252,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08526ea249451b77c,subnet-04f56190b7d583f55,ELB app/bos-pie-cryt-g/47f97d70cfeca469,in-use,10.66.174.213,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0108e23129d66c094,subnet-04f56190b7d583f55,ES bos-pie-es,available,10.66.189.52,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0038de32f84935998,subnet-04f56190b7d583f55,,in-use,10.66.128.172,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06139b3b4fcf5bcc0,subnet-04f56190b7d583f55,ELB app/bos-pie-prt-g/128d794f7f1a8ae6,in-use,10.66.152.180,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-039101edbfa01ccf4,subnet-04f56190b7d583f55,ELB app/bos-pie-com-g/5134cfd134f2e0fa,in-use,10.66.182.204,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04ae281efff9cb304,subnet-04f56190b7d583f55,ES bos-pie-es,available,10.66.153.25,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ae4cadc95214e167,subnet-04f56190b7d583f55,ELB net/bos-pie-cnrmq-g/15f61f8abc200290,in-use,10.66.181.251,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09feb932ec11ba9cb,subnet-04f56190b7d583f55,AWS Lambda VPC ENI-bos-pie-elasticsearch-pipeline-lambda-14736825-18d5-4779-a7df-95f0ade870c7,in-use,10.66.145.247,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00192d167c572a384,subnet-0bf15155b5af41677,,in-use,10.66.208.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c30027d2258c0a59,subnet-04f56190b7d583f55,AWS Lambda VPC ENI-bos-pie-octopusderegister-3e5fe489-5a3c-4f83-a43a-dad807c51d0a,in-use,10.66.185.81,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-034a7026e4b95b003,subnet-04f56190b7d583f55,,in-use,10.66.150.11,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-089d7b419c5b2f056,subnet-04f56190b7d583f55,ELB net/bos-pie-mq-shared/37b228d3cb099bec,in-use,10.66.167.227,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fea6c5ec9cb812de,subnet-04f56190b7d583f55,Network Interface for Transit Gateway Attachment tgw-attach-07e388ed079e4b530,in-use,10.66.173.234,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0df385b6b5c22349a,subnet-0d34c99b0b596d1fc,,in-use,10.66.72.232,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0250951164f05e3db,subnet-0d34c99b0b596d1fc,,in-use,10.66.89.241,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-095fe3a0401502bb3,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-cryt-g/47f97d70cfeca469,in-use,10.66.120.4,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e8252db8f0c857fa,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-ucor-g/4f2ca1769112f333,in-use,10.66.120.228,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0317523130edebd4a,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-core-g/d9efe64f9a2d7727,in-use,10.66.95.108,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-000e111fe33589d0e,subnet-0d34c99b0b596d1fc,ES bos-pie-es,available,10.66.118.6,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03f94183f3e9a4ade,subnet-0d34c99b0b596d1fc,AWS Lambda VPC ENI-bos-pie-elasticsearch-pipeline-lambda-12d7c210-b87b-46db-8f74-db74ccf35732,in-use,10.66.88.14,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0459c12687bb0bd56,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-qatools-s/a354bf9b800f5484,in-use,10.66.68.168,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06433c6baeb1a885d,subnet-0a3f8b55c1c527cdc,,in-use,10.66.200.50,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e7c6ae88fa836351,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-fcm-g/9e9f687786288237,in-use,10.66.104.85,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08eb987eabab6d8c8,subnet-0f4fae5a8ef453c61,gd-paloalt-gd-pa-Publi-P26ADRIO7KFB_ASG_us-west-2b-eth2,in-use,10.66.241.65,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04642b31d1243571d,subnet-002e7d86527310889,,in-use,10.66.242.133,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-048eba7eef64ad918,subnet-0d34c99b0b596d1fc,ES bos-pie-es,available,10.66.105.137,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0baeadf05f5159bfd,subnet-0d34c99b0b596d1fc,Network Interface for Transit Gateway Attachment tgw-attach-07e388ed079e4b530,in-use,10.66.123.211,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c2c5f97502d75448,subnet-0d34c99b0b596d1fc,ES bos-pie-es,in-use,10.66.94.57,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-015c359785eeb4e56,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-prt-g/128d794f7f1a8ae6,in-use,10.66.91.3,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04012568b68207af2,subnet-0d34c99b0b596d1fc,,in-use,10.66.81.60,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0309c9cdfb8a7b0d7,subnet-0d34c99b0b596d1fc,,in-use,10.66.87.102,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0529b68641cf64e4d,subnet-0d34c99b0b596d1fc,,in-use,10.66.103.98,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-033aa8ef12ea57665,subnet-0d34c99b0b596d1fc,ELB app/blue-ialb/eba839493e47666d,in-use,10.66.75.220,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f62224d04cf11c90,subnet-0d34c99b0b596d1fc,,in-use,10.66.74.130,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bdfb64baedfc875d,subnet-02cdb0b993d89a5c6,gd-paloalt-gd-pa-Publi-P26ADRIO7KFB_ASG_us-west-2b-eth1,in-use,10.66.240.173,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d2b6f2896976b1f9,subnet-0d34c99b0b596d1fc,ES bos-pie-es,available,10.66.90.103,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-098336b9e035a9116,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-pcb-g/55f8e6f9662a3d0c,in-use,10.66.117.63,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b45eb22cc4e6dee7,subnet-0d34c99b0b596d1fc,AWS Lambda VPC ENI-bos-pie-octopusderegister-8cbf2865-e059-4aa1-9719-5eef9c0af244,in-use,10.66.84.174,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0817205435a3c08c2,subnet-0d34c99b0b596d1fc,,in-use,10.66.88.171,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-070ea7cc081591eae,subnet-0d34c99b0b596d1fc,,in-use,10.66.73.182,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0909f9d2babd171d1,subnet-0b93048868cc1d61b,Interface for NAT Gateway nat-0e23a5a0b52aed4ac,in-use,10.66.243.80,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d49a0d04bf138824,subnet-0d34c99b0b596d1fc,,in-use,10.66.124.148,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-032426bd1925f7dfd,subnet-0d34c99b0b596d1fc,,in-use,10.66.108.39,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0766ffe06b5027bcd,subnet-0d34c99b0b596d1fc,,in-use,10.66.125.196,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09102ea0da34c78e1,subnet-0d34c99b0b596d1fc,ES bos-pie-es,in-use,10.66.121.143,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02e318e7236656fe9,subnet-0a3f8b55c1c527cdc,,in-use,10.66.200.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00941d38838cc0555,subnet-0d34c99b0b596d1fc,,in-use,10.66.67.255,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0030e6107afa86845,subnet-0d34c99b0b596d1fc,AWS Lambda VPC ENI-bos-pie-cloudwatch-to-slack-0ea56d79-4ca5-42c9-8449-ca76294d06fc,in-use,10.66.98.151,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-088707ca668c373f2,subnet-002e7d86527310889,ELB net/paloalto-nlb-crypt/25e59e99e29e8e57,in-use,10.66.242.164,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d67f389745cdc5f0,subnet-0d34c99b0b596d1fc,,in-use,10.66.106.105,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04d4a9551ff53fd49,subnet-0d34c99b0b596d1fc,Primary network interface,in-use,10.66.82.172,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-049086dc4ea125745,subnet-002e7d86527310889,ELB net/paloalto-nlb/af4936b63b6500a0,in-use,10.66.242.48,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f1640a34e69b1656,subnet-0d34c99b0b596d1fc,ELB net/bos-pie-cnrmq-g/15f61f8abc200290,in-use,10.66.89.85,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-082ced6cbcf3139e4,subnet-033d67819d2e50a85,AWS Lambda VPC ENI-gd-paloalt-gd-pa-Publi-P26ADRIO7KFB-lambda-sched-event-db6f58de-ea6f-4033-ad85-0a7508136326,in-use,10.66.244.97,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d580e3f632151a4c,subnet-0d34c99b0b596d1fc,ELB app/bos-pie-crm-g/b13ff3e2e7bf20b2,in-use,10.66.86.165,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06a419e5148f01792,subnet-0d34c99b0b596d1fc,ELB net/bos-pie-mq-shared/37b228d3cb099bec,in-use,10.66.119.139,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04f66d6eb63c3a357,subnet-0d34c99b0b596d1fc,ES bos-pie-es,available,10.66.64.23,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-011e8a42004b64ed8,subnet-0db0e6a680dad074e,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:257873977405:notebook-instance/luistest],in-use,10.69.142.241,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0671f77a898609a1f,subnet-0db0e6a680dad074e,,in-use,10.69.137.136,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cb9c6b6abc820fad,subnet-0db0e6a680dad074e,ELB app/bos-sbx-prt-b/7c91e134c3403628,in-use,10.69.184.124,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04ebd2c581527b986,subnet-04f4d5844e9b8cf1e,Primary network interface,in-use,10.69.210.10,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-026f2cdf492b54418,subnet-0db0e6a680dad074e,,in-use,10.69.177.83,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c53b24b940f68355,subnet-0db0e6a680dad074e,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:257873977405:notebook-instance/direct-gb],in-use,10.69.133.7,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ec85ae0d4082556e,subnet-0db0e6a680dad074e,,in-use,10.69.179.176,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00e3ff298b0391141,subnet-04f4d5844e9b8cf1e,Primary network interface,in-use,10.69.213.36,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d96f0e8c0c6cf90e,subnet-0db0e6a680dad074e,AWS Lambda VPC ENI-bos-sbx-elasticsearch-pipeline-lambda-dd3cef1d-84ad-4214-9087-8d41a3dbd8ca,in-use,10.69.141.212,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0db5101cafdb83454,subnet-0db0e6a680dad074e,VPC Endpoint Interface vpce-0f42ed95fd9075f73,in-use,10.69.157.140,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a29f731ea6a83448,subnet-0db0e6a680dad074e,[Do not delete] Network Interface created to access resources in your VPC for SageMaker Notebook Instance [arn:aws:sagemaker:us-west-2:257873977405:notebook-instance/direct-gb-retention],in-use,10.69.139.144,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ed33dc36b031b2fb,subnet-0db0e6a680dad074e,VPC Endpoint Interface vpce-0c0b4f014d6cb36b2,in-use,10.69.138.18,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00daf09ea7495e690,subnet-0db0e6a680dad074e,,in-use,10.69.136.122,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ef41a3811500f705,subnet-0db0e6a680dad074e,VPC Endpoint Interface vpce-00c4c4cfdfa473d61,in-use,10.69.188.96,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b0eab3fed723d0f4,subnet-04f4d5844e9b8cf1e,VPC Endpoint Interface vpce-071b3cd9d2becc47b,in-use,10.69.215.2,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
